id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,url,image_url,sound_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
78784536,2f5d8c47-48d5-4094-b4ff-c440fab80c5f,2021/05/14 4:51 PM PDT,2021-05-14,2021-05-14 23:51:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/78784536,,https://static.inaturalist.org/sounds/221301.wav?1621045739,1,0,false,"San Mateo County, CA, USA",37.4021032512,-122.2624094996,15,15,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
78805600,3a435c32-08a2-4955-8e52-66fe85358a41,Sat May 15 2021 01:08:51 GMT-0700 (PDT),2021-05-15,2021-05-15 08:08:51 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/78805600,https://inaturalist-open-data.s3.amazonaws.com/photos/129016251/medium.jpg,https://static.inaturalist.org/sounds/221411.m4a?1621066609,4,0,false,"Los Angeles County, US-CA, US",34.0413626436,-118.3571384977,41,28874,Virginia Opossum,Didelphis virginiana,Virginia Opossum,Mammalia,42652
79215747,7b5b0ef0-9d0b-4934-bbae-d48e70e74edd,2021/05/15 8:11 PM PDT,2021-05-15,2021-05-16 03:11:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79215747,https://inaturalist-open-data.s3.amazonaws.com/photos/129726941/medium.jpg,https://static.inaturalist.org/sounds/224685.wav?1621295731,1,0,false,Railroad Pit,33.146112,-115.275,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
79215748,be316631-326c-4231-b754-090c5a126b84,2021/05/15 9:16 PM PDT,2021-05-15,2021-05-16 04:16:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79215748,https://inaturalist-open-data.s3.amazonaws.com/photos/129727075/medium.jpg,https://static.inaturalist.org/sounds/224687.wav?1621295771,1,0,false,Railroad Pit,33.146112,-115.275,,,Hoary Bat,Lasiurus cinereus,Northern Hoary Bat,Mammalia,40523
79215750,b71d48ae-7b68-4466-bfa9-ddbe84677554,2021/05/15 9:14 PM PDT,2021-05-15,2021-05-16 04:14:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79215750,https://inaturalist-open-data.s3.amazonaws.com/photos/129727144/medium.jpg,https://static.inaturalist.org/sounds/224688.wav?1621295794,1,0,false,Railroad Pit,33.146112,-115.275,,,Silver-haired Bat,Lasionycteris noctivagans,Silver-haired Bat,Mammalia,40629
79215757,67b3f238-88c9-4cac-ade5-9d10187f6a49,2021/05/15 8:30 PM PDT,2021-05-15,2021-05-16 03:30:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79215757,https://inaturalist-open-data.s3.amazonaws.com/photos/129727349/medium.jpg,https://static.inaturalist.org/sounds/224692.wav?1621295865,1,0,false,Railroad Pit,33.146112,-115.275,,,Canyon Bat,Parastrellus hesperus,Canyon Bat,Mammalia,183164
79215758,fe3d9190-c3f3-43b7-85eb-eb8f5b0dfc95,2021/05/15 9:12 PM PDT,2021-05-15,2021-05-16 04:12:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79215758,https://inaturalist-open-data.s3.amazonaws.com/photos/129727390/medium.jpg,https://static.inaturalist.org/sounds/224693.wav?1621295878,2,0,false,Railroad Pit,33.146112,-115.275,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79217005,2a7da9f4-c8ec-456b-a8af-d9ed2775937c,2021/05/16 00:38 AM PDT,2021-05-16,2021-05-16 07:38:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79217005,https://inaturalist-open-data.s3.amazonaws.com/photos/129729248/medium.jpg,https://static.inaturalist.org/sounds/224705.wav?1621296433,1,0,false,Mammoth Wash,33.162238,-115.319548,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79217012,e887627e-c288-4d30-8d5b-fa76093276c2,2021/05/15 11:12 PM PDT,2021-05-15,2021-05-16 06:12:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79217012,https://inaturalist-open-data.s3.amazonaws.com/photos/129729521/medium.jpg,https://static.inaturalist.org/sounds/224708.wav?1621296491,2,0,false,Mammoth Wash,33.162238,-115.319548,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79217013,7f225bb1-bd03-42d1-ba5f-2acfcf5691c6,2021/05/16 00:29 AM PDT,2021-05-16,2021-05-16 07:29:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79217013,https://inaturalist-open-data.s3.amazonaws.com/photos/129729588/medium.jpg,https://static.inaturalist.org/sounds/224709.wav?1621296511,2,0,false,Mammoth Wash,33.162238,-115.319548,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79217014,82532c42-8f08-421a-ae91-c9d15c854aaf,2021/05/15 11:31 PM PDT,2021-05-15,2021-05-16 06:31:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79217014,https://inaturalist-open-data.s3.amazonaws.com/photos/129729674/medium.jpg,https://static.inaturalist.org/sounds/224710.wav?1621296528,1,0,false,Mammoth Wash,33.162238,-115.319548,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79217017,228877b1-66f6-4181-9fe4-26671291000d,2021/05/16 00:33 AM PDT,2021-05-16,2021-05-16 07:33:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79217017,https://inaturalist-open-data.s3.amazonaws.com/photos/129729744/medium.jpg,https://static.inaturalist.org/sounds/224711.wav?1621296548,1,0,false,Mammoth Wash,33.162238,-115.319548,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
79734407,127a050f-7008-4754-b4d2-7e0c11c4351a,Fri May 21 2021 17:58:06 GMT-0700 (PDT),2021-05-21,2021-05-22 00:58:06 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/79734407,,https://static.inaturalist.org/sounds/229140.m4a?1621658236,1,0,false,"Sunol Regional Wilderness, Alameda County, US-CA, US",37.5151627232,-121.801739093,5,5,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
79991948,d296a7cf-5875-4421-8f55-a4b248eba219,Sun May 23 2021 11:54:34 GMT-0700 (PDT),2021-05-23,2021-05-23 18:54:34 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/79991948,,https://static.inaturalist.org/sounds/230901.m4a?1621796103,1,0,false,"Meadowcroft Dr, San Anselmo, CA, US",37.988026328,-122.5761774156,32,32,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
80364160,50594298-8fec-466d-a9b3-736bbb14597d,2021/03/28 6:31 AM MDT,2021-03-28,2021-03-28 12:31:00 UTC,Mountain Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/80364160,,https://static.inaturalist.org/sounds/234236.wav?1622033612,1,0,false,"La Jolla, San Diego, CA, USA",32.8432505242,-117.2708129883,977,977,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
80416573,8b09ac02-8a8d-48e2-8383-57c2b1efe498,2021-05-26 15:23:04,2021-05-26,2021-05-26 22:23:04 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/80416573,,https://static.inaturalist.org/sounds/234887.wav?1622068221,1,0,false,"Sunland-Tujunga, Los Angeles, CA 91040, USA",34.25419333,-118.30501046,7,7,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
80671328,9541216b-35e4-47c9-832a-d233a858ca10,2021/05/28 4:38 PM PDT,2021-05-28,2021-05-28 23:38:00 UTC,Pacific Time (US & Canada),research,CC-BY-ND,https://www.inaturalist.org/observations/80671328,,https://static.inaturalist.org/sounds/237669.mpga?1622245181,1,0,false,"Humboldt County, CA, USA",40.1274194851,-123.824949365,8,8,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
80671640,8c863de9-3eab-4fcb-a6ef-364d3087977d,2021/05/28 4:42 PM PDT,2021-05-28,2021-05-28 23:42:00 UTC,Pacific Time (US & Canada),research,CC-BY-ND,https://www.inaturalist.org/observations/80671640,,https://static.inaturalist.org/sounds/237671.mpga?1622245369,1,0,false,"Humboldt County, CA, USA",40.127489214,-123.824949365,15,15,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
80671641,44884444-36ad-4504-9f39-689c64c32d7a,2021/05/28 4:42 PM PDT,2021-05-28,2021-05-28 23:42:00 UTC,Pacific Time (US & Canada),research,CC-BY-ND,https://www.inaturalist.org/observations/80671641,,https://static.inaturalist.org/sounds/237679.mpga?1622245380,2,0,false,"Humboldt County, CA, USA",40.127489214,-123.824949365,15,15,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
80692943,6be7217e-f756-485b-ad85-25dc7560db99,Fri May 28 2021 20:52:52 GMT-0700 (PDT),2021-05-28,2021-05-29 03:52:52 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/80692943,,https://static.inaturalist.org/sounds/237891.m4a?1622265572,2,0,false,"Upper Jordan Trail, Oakland, CA, US",37.8721179134,-122.2305797728,229,229,Coyote,Canis latrans,Coyote,Mammalia,42051
81138087,c0805108-66d1-4204-8225-2897dfea5356,2021/05/31 8:07 AM PDT,2021-05-31,2021-05-31 15:07:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/81138087,,https://static.inaturalist.org/sounds/241228.wav?1622518906,1,0,false,"Woodside, CA, USA",37.4112452545,-122.2612828966,8,8,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
81238340,c7014e8b-7cfa-4e22-b247-9134314965d3,Tue Jun 01 2021 15:55:08 GMT-0700 (PDT),2021-06-01,2021-06-01 22:55:08 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/81238340,,https://static.inaturalist.org/sounds/241970.m4a?1622588123,1,0,false,"Breakwater Cove Marina, Monterey, CA, US",36.6092160264,-121.8921071029,13,13,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
81239188,2ca0df3b-0160-4c5a-aa10-97ab8135aefd,Tue Jun 01 2021 16:03:22 GMT-0700 (PDT),2021-06-01,2021-06-01 23:03:22 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/81239188,,https://static.inaturalist.org/sounds/241979.m4a?1622588616,1,0,false,"Monterey Bay, Monterey, CA, US",36.6093481346,-121.8925016443,12,12,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
81650477,1676a296-33bf-485e-8b53-2c3caee8421a,2021/06/04 1:24 PM PDT,2021-06-04,2021-06-04 20:24:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/81650477,https://inaturalist-open-data.s3.amazonaws.com/photos/133935261/medium.jpg,https://static.inaturalist.org/sounds/244997.m4a?1622859615,2,0,false,"Woodside, CA, USA",37.3905182775,-122.2507549692,15,15,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
81824121,75091941-ac58-4494-b576-e10a6b92f43e,2021/06/05 12:21 AM PDT,2021-06-05,2021-06-05 07:21:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/81824121,,https://static.inaturalist.org/sounds/246060.wav?1622964111,1,0,false,"Santa Venetia, CA, USA",38.0040993387,-122.505299587,180,180,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
81876868,7b52939e-1798-4b33-bae6-dd5942401a2a,2021-06-06 08:50:37,2021-06-06,2021-06-06 15:50:37 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/81876868,https://inaturalist-open-data.s3.amazonaws.com/photos/134324244/medium.jpeg,https://static.inaturalist.org/sounds/246443.m4a?1622994954,2,0,false,"Covina, CA 91722, USA",34.08962966,-117.91485615,7,7,Fox Squirrel,Sciurus niger,Eastern Fox Squirrel,Mammalia,46020
82238166,81fba8e9-15cc-444e-b5e7-614a96957ba2,Tue Jun 08 2021 18:23:56 GMT-0700 (PDT),2021-06-08,2021-06-09 01:23:56 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/82238166,,https://static.inaturalist.org/sounds/248771.m4a?1623202738,1,0,false,"Iron Horse Regional Trail, Walnut Creek, CA, US",37.8979287532,-122.0563059525,23,23,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
82582725,0dbf5e02-2691-4f49-a7d7-6ca93bcf1b63,2021/06/09 7:10 AM PDT,2021-06-09,2021-06-09 14:10:00 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/82582725,,https://static.inaturalist.org/sounds/250768.mp3?1623438613,1,0,false,"Los Altos Hills, CA, USA",37.3882673832,-122.1514558901,195,195,Coyote,Canis latrans,Coyote,Mammalia,42051
82634740,9e9e46e8-626f-4f14-ac2b-50a7e629d68b,2021/06/11 8:53 PM PDT,2021-06-11,2021-06-12 03:53:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/82634740,,https://static.inaturalist.org/sounds/251113.wav?1623470031,1,0,false,"Turtle Rock, Irvine, CA, USA",33.6549182159,-117.8201878301,61,61,Coyote,Canis latrans,Coyote,Mammalia,42051
82924582,f45fc917-be5c-4896-80bd-19003eeab119,Sat Jun 12 2021 06:48:29 GMT-0700 (PDT),2021-06-12,2021-06-12 13:48:29 UTC,Pacific Time (US & Canada),research,CC0,https://www.inaturalist.org/observations/82924582,,https://static.inaturalist.org/sounds/252961.m4a?1623625714,1,0,false,"Bodega Harbor, Bodega Bay, CA, US",38.3065246973,-123.054506757,5,5,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
83315849,bf0ee4e5-20d3-4272-8c85-2de0a64c01db,Wed Jun 16 2021 12:15:35 GMT-0700 (PDT),2021-06-16,2021-06-16 19:15:35 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/83315849,https://inaturalist-open-data.s3.amazonaws.com/photos/136838900/medium.jpeg,https://static.inaturalist.org/sounds/255177.m4a?1623879932,2,0,false,"Wunderlich County Park, San Mateo County, US-CA, US",37.4063609814,-122.2717760753,16,16,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
83337735,36032d99-7204-480e-8ede-252fc611460b,Sun Jun 13 2021 13:39:27 GMT-0700 (PDT),2021-06-13,2021-06-13 20:39:27 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/83337735,,https://static.inaturalist.org/sounds/255284.m4a?1623892924,2,0,false,"Los Trancos Rd, Palo Alto, CA, US",37.3682278142,-122.1768483236,15,15,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
83341250,b1c5aa2a-c65f-4cca-bc59-16611dd18138,Wed Jun 16 2021 19:02:16 GMT-0700 (PDT),2021-06-16,2021-06-17 02:02:16 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/83341250,https://inaturalist-open-data.s3.amazonaws.com/photos/136867839/medium.jpg,https://static.inaturalist.org/sounds/255308.m4a?1623895406,1,0,false,"E Loma Alta Dr, Altadena, CA, US",34.1980594137,-118.1213045616,16,16,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
83472562,1aed599b-93d9-455b-a207-60e54bfebb57,2021-06-17 21:28:09,2021-06-17,2021-06-18 04:28:09 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/83472562,https://inaturalist-open-data.s3.amazonaws.com/photos/147395200/medium.jpeg,https://static.inaturalist.org/sounds/256515.m4a?1624051935,1,0,false,"Columbus Ave & Francisco St, San Francisco, CA 94133, USA",37.8040531,-122.4159344,15,15,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
83938477,2f4860bf-c46c-42b9-9ad1-e097c4b9684f,2021/06/20 10:16 PM PDT,2021-06-20,2021-06-21 05:16:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/83938477,,https://static.inaturalist.org/sounds/258829.m4a?1624287536,1,0,false,"Aliso Viejo, CA, USA",33.5826866519,-117.7322801522,49,49,Coyote,Canis latrans,Coyote,Mammalia,42051
83968475,93e76042-51a0-4ef6-94d9-c8ccbc6fb4ed,2021/06/13 7:11 AM PDT,2021-06-13,2021-06-13 14:11:00 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/83968475,https://inaturalist-open-data.s3.amazonaws.com/photos/138030096/medium.jpeg,https://static.inaturalist.org/sounds/258966.m4a?1624302179,1,0,false,"California, US",37.4578576492,-122.3436991002,9,28388,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
84297777,428beb82-4d12-4e97-a7f4-02d81525d249,2021-06-23 14:41:18,2021-06-23,2021-06-23 21:41:18 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84297777,https://inaturalist-open-data.s3.amazonaws.com/photos/138536322/medium.jpeg,https://static.inaturalist.org/sounds/260988.m4a?1624541337,1,0,false,"Dunsmuir, CA 96025, USA",41.1586384,-122.3045010997,,,Douglas' Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
84339172,eae5a0c1-4f1f-4e83-81be-c752c5d4a913,Thu Jun 24 2021 12:30:51 GMT-0700 (PDT),2021-06-24,2021-06-24 19:30:51 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/84339172,,https://static.inaturalist.org/sounds/261225.m4a?1624563078,2,0,false,"New Almaden Trail, San Jose, CA, US",37.1949909152,-121.8578042521,4,4,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
84390381,1e66b33c-6c4f-4dfb-9d97-b2a33aed79d1,Thu Jun 24 2021 21:32:00 GMT-0700 (PDT),2021-06-24,2021-06-25 04:32:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84390381,,https://static.inaturalist.org/sounds/261437.m4a?1624595546,2,0,false,"Brookwood Dr, Santa Cruz, CA, US",36.9917718548,-121.9879864563,13,13,Coyote,Canis latrans,Coyote,Mammalia,42051
84444399,1b264b1f-913e-49ad-bf18-ccecd415e4b5,2021/06/25 4:14 AM PDT,2021-06-25,2021-06-25 11:14:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84444399,,https://static.inaturalist.org/sounds/261872.m4a?1624641552,1,0,false,"Ridgeline, San Bernardino, CA 92407, USA",34.1599584582,-117.3020703875,194,194,Coyote,Canis latrans,Coyote,Mammalia,42051
84490920,4b4bd791-e53e-42a0-b62d-d39aa17c5f6a,2021/06/25 5:12 PM PDT,2021-06-25,2021-06-26 00:12:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84490920,,https://static.inaturalist.org/sounds/262172.m4a?1624666488,1,0,false,"Ridgeline, San Bernardino, CA 92407, USA",34.1599584582,-117.3020703875,194,194,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
84565701,91221fef-e7fd-426f-989e-7fe8abadf328,2021-06-26 09:02:41,2021-06-26,2021-06-26 16:02:41 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84565701,https://inaturalist-open-data.s3.amazonaws.com/photos/139002854/medium.jpeg,https://static.inaturalist.org/sounds/262557.wav?1624723549,2,0,false,"Village of La Jolla, San Diego, CA 92037, USA",32.85099046,-117.27342984,8,8,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
84811941,485d19c9-5a5c-4ce4-a387-d0ca030c2f4e,Sun Jun 27 2021 21:22:50 GMT-0700 (PDT),2021-06-27,2021-06-28 04:22:50 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/84811941,,https://static.inaturalist.org/sounds/263722.m4a?1624854738,1,0,false,"Mount Diablo, Clayton, CA, US",37.9229176816,-121.9375022988,216,216,Coyote,Canis latrans,Coyote,Mammalia,42051
85016339,d4efe69a-0868-4a3e-850e-0af0d25242a7,2021/06/28 8:50 AM PDT,2021-06-28,2021-06-28 15:50:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/85016339,https://inaturalist-open-data.s3.amazonaws.com/photos/139808779/medium.jpg,https://static.inaturalist.org/sounds/264739.mp3?1624998792,1,0,false,"Palo Alto, CA, USA",37.3571566667,-122.1821766667,,,Merriam's Chipmunk,Neotamias merriami,Merriam's Chipmunk,Mammalia,197810
85480987,581e2c7e-9070-449d-b6cd-fbd5029ee4ce,Wed Jun 30 2021 13:57:01 GMT-0700 (PDT),2021-06-30,2021-06-30 20:57:01 UTC,Pacific Time (US & Canada),research,CC0,https://www.inaturalist.org/observations/85480987,https://inaturalist-open-data.s3.amazonaws.com/photos/140979110/medium.jpg,https://static.inaturalist.org/sounds/267202.m4a?1625327515,1,0,false,"Yosemite National Park, Tuolumne County, US-CA, US",37.8762474408,-119.3663440189,65,65,Belding's Ground Squirrel,Urocitellus beldingi,Belding's Ground Squirrel,Mammalia,179995
85543022,14b90e7b-323b-438f-89e4-e0c82da5131f,2021/06/20 12:08 PM CDT,2021-06-20,2021-06-20 17:08:00 UTC,Central Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/85543022,https://inaturalist-open-data.s3.amazonaws.com/photos/140755093/medium.jpeg,https://static.inaturalist.org/sounds/373567.mp3?1647627702,2,0,false,"Mendocino, California, United States",39.3608933333,-123.8238983333,,,California Sea Lion,Zalophus californianus,California Sea Lion,Mammalia,41740
85823638,d3c7e29a-7267-4e34-965e-d40d8ccbe0be,Mon Jul 05 2021 10:51:17 GMT-0700 (PDT),2021-07-05,2021-07-05 17:51:17 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/85823638,,https://static.inaturalist.org/sounds/268982.m4a?1625518613,2,0,false,"Sequoia National Forest, Hume, CA, US",36.8242262258,-118.9495484346,4,4,Douglas' Squirrel,Tamiasciurus douglasii,Douglas's Squirrel,Mammalia,46259
86349927,95455c32-fe79-4267-9869-eea39eab51ec,Fri Jul 09 2021 15:55:11 GMT-0700 (PDT),2021-07-09,2021-07-09 22:55:11 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/86349927,,https://static.inaturalist.org/sounds/271554.m4a?1625877721,2,0,false,"Mount Wilson Observatory, Pasadena, CA, US",34.2240419694,-118.0596598961,6,6,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
86353617,7869f20a-0c7f-4ae4-b1e5-41a65336c0d1,2021-07-08 3:04:52 PM PDT,2021-07-08,2021-07-08 22:04:52 UTC,Pacific Time (US & Canada),research,CC-BY-SA,https://www.inaturalist.org/observations/86353617,https://inaturalist-open-data.s3.amazonaws.com/photos/142244692/medium.jpeg,https://static.inaturalist.org/sounds/272738.m4a?1626026634,2,0,false,Yolo Bypass Wildlife Area,38.5267739476,-121.607558392,2977,2977,North American River Otter,Lontra canadensis,North American River Otter,Mammalia,41777
86359593,e9435daf-c52b-42d4-9f0f-3e4c4ffd620b,Fri Jul 09 2021 08:59:07 GMT-0700 (PDT),2021-07-09,2021-07-09 15:59:07 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/86359593,,https://static.inaturalist.org/sounds/271638.m4a?1625884620,1,0,false,"California Botanic Garden, Claremont, CA, US",34.1114393612,-117.7145871996,65,65,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
86570759,bf8e8988-df75-4322-a3ba-5418e8e333e8,2021-07-11 08:23:20,2021-07-11,2021-07-11 15:23:20 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/86570759,,https://static.inaturalist.org/sounds/272623.wav?1626017189,2,0,false,"Mission Viejo, CA 92692, USA",33.65005694,-117.63667129,4,4,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
87056081,036f3909-bca4-4017-85a6-3e936f2cfa71,Wed Jul 14 2021 15:31:42 GMT-0700 (PDT),2021-07-14,2021-07-14 22:31:42 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/87056081,,https://static.inaturalist.org/sounds/274742.m4a?1626302255,1,0,false,"Golden Gate Park, San Francisco, CA, US",37.7697637524,-122.471243021,20,20,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
87087871,87b08780-196d-4642-8f4b-1e153a1f4b9b,2021-07-14 21:55:06,2021-07-14,2021-07-15 04:55:06 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/87087871,,https://static.inaturalist.org/sounds/274941.m4a?1626325058,1,0,false,"franz valley rd., santa rosa, ca",38.566582,-122.68476,12,12,Gray Fox,Urocyon cinereoargenteus,Gray Fox,Mammalia,42076
87425900,cd31c17d-3c47-44b3-80e3-a6e6b386abb3,Sat Jul 17 2021 10:19:24 GMT-0700 (PDT),2021-07-17,2021-07-17 17:19:24 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/87425900,,https://static.inaturalist.org/sounds/276559.m4a?1626558954,2,0,false,"Shasta-Trinity National Forest, Lakehead, CA, US",40.8408669753,-122.367534985,65,65,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
87661124,42d144df-5fba-473a-84d0-a27cf2e6ef4a,Sun Jul 18 2021 17:03:46 GMT-0700 (PDT),2021-07-18,2021-07-19 00:03:46 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/87661124,,https://static.inaturalist.org/sounds/277539.m4a?1626661834,1,0,false,"Monterey County, US-CA, US",36.6193876416,-121.8463388645,5,5,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
87755685,2dff114f-d7af-4897-8e16-95812aa36a19,2021/07/05 8:23 PM PDT,2021-07-05,2021-07-06 03:23:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/87755685,,https://static.inaturalist.org/sounds/278125.mp3?1626722242,1,0,false,"Orange, CA, USA",33.8216355893,-117.7759565536,8,8,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
87944612,c7c27d31-11c3-49c7-afcd-5f8b65d86d42,Tue Jul 20 2021 19:52:57 GMT-0700 (PDT),2021-07-20,2021-07-21 02:52:57 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/87944612,,https://static.inaturalist.org/sounds/279456.m4a?1626835987,1,0,false,"San Dieguito River Park, San Diego, CA, US",32.9650175851,-117.204170907,4,4,Coyote,Canis latrans,Coyote,Mammalia,42051
